property_id,municipality,state,culture,area_ha,obs_date,ndvi_mean,ndvi_std,evi_mean,cloud_cover_pct,satellite
PR-0071,Marechal Cândido Rondon,PR,milho,1536.5,2023-01-01,0.63,0.027,0.524,22.9,Sentinel-2
PR-0071,Marechal Cândido Rondon,PR,milho,1536.5,2023-01-31,0.619,0.053,0.51,17.9,Sentinel-2
PR-0071,Marechal Cândido Rondon,PR,milho,1536.5,2023-03-02,0.44,0.051,0.38,0.9,Sentinel-2
PR-0071,Marechal Cândido Rondon,PR,milho,1536.5,2023-04-01,0.689,0.055,0.604,0.5,Sentinel-2
PR-0071,Marechal Cândido Rondon,PR,milho,1536.5,2023-05-01,0.578,0.095,0.533,1.3,Sentinel-2
PR-0071,Marechal Cândido Rondon,PR,milho,1536.5,2023-05-31,0.581,0.092,0.519,1.8,Sentinel-2
PR-0071,Marechal Cândido Rondon,PR,milho,1536.5,2023-06-30,0.491,0.055,0.4,9.0,Sentinel-2
PR-0071,Marechal Cândido Rondon,PR,milho,1536.5,2023-07-30,0.649,0.047,0.559,8.3,Sentinel-2
PR-0071,Marechal Cândido Rondon,PR,milho,1536.5,2023-08-29,0.49,0.075,0.435,9.4,Sentinel-2
PR-0071,Marechal Cândido Rondon,PR,milho,1536.5,2023-09-28,0.503,0.079,0.443,4.3,Sentinel-2
PR-0071,Marechal Cândido Rondon,PR,milho,1536.5,2023-10-28,0.723,0.03,0.636,10.9,Sentinel-2
PR-0071,Marechal Cândido Rondon,PR,milho,1536.5,2023-11-27,0.671,0.072,0.623,15.8,Sentinel-2
PR-0072,Maringá,PR,milho,2738.9,2023-01-01,0.685,0.035,0.568,26.7,Sentinel-2
PR-0072,Maringá,PR,milho,2738.9,2023-01-31,0.554,0.057,0.494,9.2,Sentinel-2
PR-0072,Maringá,PR,milho,2738.9,2023-03-02,0.709,0.071,0.597,4.5,Sentinel-2
PR-0072,Maringá,PR,milho,2738.9,2023-04-01,0.67,0.05,0.579,7.0,Sentinel-2
PR-0072,Maringá,PR,milho,2738.9,2023-05-01,0.597,0.078,0.516,1.3,Sentinel-2
PR-0072,Maringá,PR,milho,2738.9,2023-05-31,0.533,0.057,0.469,21.6,Sentinel-2
PR-0072,Maringá,PR,milho,2738.9,2023-06-30,0.468,0.04,0.381,3.5,Sentinel-2
PR-0072,Maringá,PR,milho,2738.9,2023-07-30,0.609,0.064,0.513,2.0,Sentinel-2
PR-0072,Maringá,PR,milho,2738.9,2023-08-29,0.618,0.067,0.517,6.2,Sentinel-2
PR-0072,Maringá,PR,milho,2738.9,2023-09-28,0.676,0.072,0.596,1.9,Sentinel-2
PR-0072,Maringá,PR,milho,2738.9,2023-10-28,0.624,0.076,0.55,6.0,Sentinel-2
PR-0072,Maringá,PR,milho,2738.9,2023-11-27,0.877,0.097,0.762,31.8,Sentinel-2
PR-0073,Cascavel,PR,soja,2023.4,2023-01-01,0.579,0.089,0.517,0.3,Sentinel-2
PR-0073,Cascavel,PR,soja,2023.4,2023-01-31,0.533,0.075,0.451,12.7,Sentinel-2
PR-0073,Cascavel,PR,soja,2023.4,2023-03-02,0.628,0.07,0.546,5.8,Sentinel-2
PR-0073,Cascavel,PR,soja,2023.4,2023-04-01,0.548,0.063,0.453,5.7,Sentinel-2
PR-0073,Cascavel,PR,soja,2023.4,2023-05-01,0.406,0.061,0.343,0.7,Sentinel-2
PR-0073,Cascavel,PR,soja,2023.4,2023-05-31,0.418,0.104,0.394,11.9,Sentinel-2
PR-0073,Cascavel,PR,soja,2023.4,2023-06-30,0.353,0.054,0.314,1.9,Sentinel-2
PR-0073,Cascavel,PR,soja,2023.4,2023-07-30,0.627,0.045,0.51,1.8,Sentinel-2
PR-0073,Cascavel,PR,soja,2023.4,2023-08-29,0.588,0.024,0.51,13.6,Sentinel-2
PR-0073,Cascavel,PR,soja,2023.4,2023-09-28,0.463,0.087,0.416,0.2,Sentinel-2
PR-0073,Cascavel,PR,soja,2023.4,2023-10-28,0.564,0.055,0.502,2.3,Sentinel-2
PR-0073,Cascavel,PR,soja,2023.4,2023-11-27,0.598,0.094,0.536,19.4,Sentinel-2
PR-0074,Londrina,PR,cana-de-açúcar,1380.8,2023-01-01,0.585,0.062,0.497,8.2,Sentinel-2
PR-0074,Londrina,PR,cana-de-açúcar,1380.8,2023-01-31,0.501,0.035,0.413,7.0,Sentinel-2
PR-0074,Londrina,PR,cana-de-açúcar,1380.8,2023-03-02,0.589,0.053,0.521,12.4,Sentinel-2
PR-0074,Londrina,PR,cana-de-açúcar,1380.8,2023-04-01,0.581,0.057,0.514,11.6,Sentinel-2
PR-0074,Londrina,PR,cana-de-açúcar,1380.8,2023-05-01,0.437,0.068,0.368,6.1,Sentinel-2
PR-0074,Londrina,PR,cana-de-açúcar,1380.8,2023-05-31,0.434,0.073,0.392,12.8,Sentinel-2
PR-0074,Londrina,PR,cana-de-açúcar,1380.8,2023-06-30,0.301,0.046,0.28,19.6,Sentinel-2
PR-0074,Londrina,PR,cana-de-açúcar,1380.8,2023-07-30,0.626,0.069,0.514,3.7,Sentinel-2
PR-0074,Londrina,PR,cana-de-açúcar,1380.8,2023-08-29,0.629,0.052,0.537,0.0,Sentinel-2
PR-0074,Londrina,PR,cana-de-açúcar,1380.8,2023-09-28,0.584,0.04,0.494,23.5,Sentinel-2
PR-0074,Londrina,PR,cana-de-açúcar,1380.8,2023-10-28,0.55,0.091,0.493,4.3,Sentinel-2
PR-0074,Londrina,PR,cana-de-açúcar,1380.8,2023-11-27,0.553,0.045,0.462,1.4,Sentinel-2
PR-0075,Palotina,PR,algodão,2512.5,2023-01-01,0.746,0.08,0.643,11.1,Sentinel-2
PR-0075,Palotina,PR,algodão,2512.5,2023-01-31,0.582,0.085,0.505,8.3,Sentinel-2
PR-0075,Palotina,PR,algodão,2512.5,2023-03-02,0.774,0.073,0.673,7.0,Sentinel-2
PR-0075,Palotina,PR,algodão,2512.5,2023-04-01,0.686,0.078,0.591,8.9,Sentinel-2
PR-0075,Palotina,PR,algodão,2512.5,2023-05-01,0.53,0.076,0.473,5.3,Sentinel-2
PR-0075,Palotina,PR,algodão,2512.5,2023-05-31,0.556,0.046,0.51,9.5,Sentinel-2
PR-0075,Palotina,PR,algodão,2512.5,2023-06-30,0.617,0.081,0.555,1.5,Sentinel-2
PR-0075,Palotina,PR,algodão,2512.5,2023-07-30,0.213,0.046,0.218,10.0,Sentinel-2
PR-0075,Palotina,PR,algodão,2512.5,2023-08-29,0.454,0.048,0.376,3.2,Sentinel-2
PR-0075,Palotina,PR,algodão,2512.5,2023-09-28,0.752,0.038,0.657,11.9,Sentinel-2
PR-0075,Palotina,PR,algodão,2512.5,2023-10-28,0.538,0.061,0.463,2.6,Sentinel-2
PR-0075,Palotina,PR,algodão,2512.5,2023-11-27,0.557,0.079,0.448,1.7,Sentinel-2
PR-0076,Toledo,PR,soja,2681.7,2023-01-01,0.346,0.033,0.271,1.9,Sentinel-2
PR-0076,Toledo,PR,soja,2681.7,2023-01-31,0.389,0.075,0.342,18.0,Sentinel-2
PR-0076,Toledo,PR,soja,2681.7,2023-03-02,0.329,0.053,0.298,17.8,Sentinel-2
PR-0076,Toledo,PR,soja,2681.7,2023-04-01,0.55,0.027,0.458,1.1,Sentinel-2
PR-0076,Toledo,PR,soja,2681.7,2023-05-01,0.346,0.06,0.299,2.2,Sentinel-2
PR-0076,Toledo,PR,soja,2681.7,2023-05-31,0.401,0.115,0.336,9.2,Sentinel-2
PR-0076,Toledo,PR,soja,2681.7,2023-06-30,0.392,0.049,0.355,6.7,Sentinel-2
PR-0076,Toledo,PR,soja,2681.7,2023-07-30,0.499,0.068,0.426,10.5,Sentinel-2
PR-0076,Toledo,PR,soja,2681.7,2023-08-29,0.417,0.058,0.364,2.5,Sentinel-2
PR-0076,Toledo,PR,soja,2681.7,2023-09-28,0.398,0.063,0.375,5.8,Sentinel-2
PR-0076,Toledo,PR,soja,2681.7,2023-10-28,0.496,0.041,0.467,0.3,Sentinel-2
PR-0076,Toledo,PR,soja,2681.7,2023-11-27,0.368,0.054,0.313,27.6,Sentinel-2
PR-0077,Umuarama,PR,trigo,1757.0,2023-01-01,0.474,0.086,0.393,14.4,Sentinel-2
PR-0077,Umuarama,PR,trigo,1757.0,2023-01-31,0.52,0.041,0.45,19.0,Sentinel-2
PR-0077,Umuarama,PR,trigo,1757.0,2023-03-02,0.298,0.058,0.275,5.3,Sentinel-2
PR-0077,Umuarama,PR,trigo,1757.0,2023-04-01,0.306,0.041,0.252,1.2,Sentinel-2
PR-0077,Umuarama,PR,trigo,1757.0,2023-05-01,0.342,0.067,0.289,1.7,Sentinel-2
PR-0077,Umuarama,PR,trigo,1757.0,2023-05-31,0.261,0.039,0.251,1.0,Sentinel-2
PR-0077,Umuarama,PR,trigo,1757.0,2023-06-30,0.345,0.096,0.296,5.2,Sentinel-2
PR-0077,Umuarama,PR,trigo,1757.0,2023-07-30,0.196,0.063,0.182,14.3,Sentinel-2
PR-0077,Umuarama,PR,trigo,1757.0,2023-08-29,0.352,0.061,0.296,7.9,Sentinel-2
PR-0077,Umuarama,PR,trigo,1757.0,2023-09-28,0.371,0.085,0.329,0.5,Sentinel-2
PR-0077,Umuarama,PR,trigo,1757.0,2023-10-28,0.396,0.073,0.371,6.6,Sentinel-2
PR-0077,Umuarama,PR,trigo,1757.0,2023-11-27,0.361,0.092,0.318,8.7,Sentinel-2
PR-0078,Umuarama,PR,soja,689.0,2023-01-01,0.671,0.058,0.602,7.3,Sentinel-2
PR-0078,Umuarama,PR,soja,689.0,2023-01-31,0.635,0.07,0.517,1.6,Sentinel-2
PR-0078,Umuarama,PR,soja,689.0,2023-03-02,0.428,0.047,0.369,4.8,Sentinel-2
PR-0078,Umuarama,PR,soja,689.0,2023-04-01,0.38,0.048,0.322,3.9,Sentinel-2
PR-0078,Umuarama,PR,soja,689.0,2023-05-01,0.442,0.068,0.4,4.4,Sentinel-2
PR-0078,Umuarama,PR,soja,689.0,2023-05-31,0.299,0.065,0.267,5.2,Sentinel-2
PR-0078,Umuarama,PR,soja,689.0,2023-06-30,0.369,0.056,0.326,1.0,Sentinel-2
PR-0078,Umuarama,PR,soja,689.0,2023-07-30,0.274,0.049,0.24,7.4,Sentinel-2
PR-0078,Umuarama,PR,soja,689.0,2023-08-29,0.49,0.022,0.431,5.9,Sentinel-2
PR-0078,Umuarama,PR,soja,689.0,2023-09-28,0.327,0.056,0.289,6.0,Sentinel-2
PR-0078,Umuarama,PR,soja,689.0,2023-10-28,0.493,0.096,0.434,7.1,Sentinel-2
PR-0078,Umuarama,PR,soja,689.0,2023-11-27,0.375,0.058,0.292,9.5,Sentinel-2
PR-0079,Toledo,PR,cana-de-açúcar,445.0,2023-01-01,0.62,0.016,0.562,6.3,Sentinel-2
PR-0079,Toledo,PR,cana-de-açúcar,445.0,2023-01-31,0.661,0.06,0.577,10.9,Sentinel-2
PR-0079,Toledo,PR,cana-de-açúcar,445.0,2023-03-02,0.709,0.061,0.598,1.8,Sentinel-2
PR-0079,Toledo,PR,cana-de-açúcar,445.0,2023-04-01,0.589,0.067,0.493,0.9,Sentinel-2
PR-0079,Toledo,PR,cana-de-açúcar,445.0,2023-05-01,0.413,0.072,0.358,6.7,Sentinel-2
PR-0079,Toledo,PR,cana-de-açúcar,445.0,2023-05-31,0.631,0.013,0.509,4.1,Sentinel-2
PR-0079,Toledo,PR,cana-de-açúcar,445.0,2023-06-30,0.553,0.084,0.469,6.6,Sentinel-2
PR-0079,Toledo,PR,cana-de-açúcar,445.0,2023-07-30,0.5,0.01,0.441,6.9,Sentinel-2
PR-0079,Toledo,PR,cana-de-açúcar,445.0,2023-08-29,0.534,0.04,0.49,1.0,Sentinel-2
PR-0079,Toledo,PR,cana-de-açúcar,445.0,2023-09-28,0.737,0.064,0.676,23.8,Sentinel-2
PR-0079,Toledo,PR,cana-de-açúcar,445.0,2023-10-28,0.687,0.074,0.605,7.6,Sentinel-2
PR-0079,Toledo,PR,cana-de-açúcar,445.0,2023-11-27,0.442,0.057,0.379,3.9,Sentinel-2
PR-0080,Cascavel,PR,soja,2478.6,2023-01-01,0.666,0.05,0.592,0.7,Sentinel-2
PR-0080,Cascavel,PR,soja,2478.6,2023-01-31,0.598,0.079,0.525,33.3,Sentinel-2
PR-0080,Cascavel,PR,soja,2478.6,2023-03-02,0.478,0.044,0.41,23.3,Sentinel-2
PR-0080,Cascavel,PR,soja,2478.6,2023-04-01,0.439,0.072,0.356,4.6,Sentinel-2
PR-0080,Cascavel,PR,soja,2478.6,2023-05-01,0.534,0.088,0.47,0.3,Sentinel-2
PR-0080,Cascavel,PR,soja,2478.6,2023-05-31,0.413,0.04,0.345,2.1,Sentinel-2
PR-0080,Cascavel,PR,soja,2478.6,2023-06-30,0.503,0.065,0.438,1.4,Sentinel-2
PR-0080,Cascavel,PR,soja,2478.6,2023-07-30,0.492,0.095,0.428,3.5,Sentinel-2
PR-0080,Cascavel,PR,soja,2478.6,2023-08-29,0.385,0.076,0.302,0.6,Sentinel-2
PR-0080,Cascavel,PR,soja,2478.6,2023-09-28,0.552,0.074,0.489,14.2,Sentinel-2
PR-0080,Cascavel,PR,soja,2478.6,2023-10-28,0.65,0.051,0.581,7.5,Sentinel-2
PR-0080,Cascavel,PR,soja,2478.6,2023-11-27,0.552,0.076,0.523,6.8,Sentinel-2
PR-0081,Umuarama,PR,milho,1251.0,2023-01-01,0.548,0.051,0.471,5.8,Sentinel-2
PR-0081,Umuarama,PR,milho,1251.0,2023-01-31,0.731,0.059,0.66,12.6,Sentinel-2
PR-0081,Umuarama,PR,milho,1251.0,2023-03-02,0.68,0.082,0.575,2.2,Sentinel-2
PR-0081,Umuarama,PR,milho,1251.0,2023-04-01,0.776,0.042,0.705,9.2,Sentinel-2
PR-0081,Umuarama,PR,milho,1251.0,2023-05-01,0.79,0.036,0.672,3.9,Sentinel-2
PR-0081,Umuarama,PR,milho,1251.0,2023-05-31,0.61,0.063,0.517,9.7,Sentinel-2
PR-0081,Umuarama,PR,milho,1251.0,2023-06-30,0.638,0.04,0.54,9.7,Sentinel-2
PR-0081,Umuarama,PR,milho,1251.0,2023-07-30,0.719,0.059,0.642,4.1,Sentinel-2
PR-0081,Umuarama,PR,milho,1251.0,2023-08-29,0.599,0.042,0.509,3.0,Sentinel-2
PR-0081,Umuarama,PR,milho,1251.0,2023-09-28,0.655,0.065,0.595,1.6,Sentinel-2
PR-0081,Umuarama,PR,milho,1251.0,2023-10-28,0.673,0.014,0.598,2.1,Sentinel-2
PR-0081,Umuarama,PR,milho,1251.0,2023-11-27,0.862,0.061,0.766,2.1,Sentinel-2
PR-0082,Palotina,PR,algodão,1100.3,2023-01-01,0.638,0.066,0.578,0.1,Sentinel-2
PR-0082,Palotina,PR,algodão,1100.3,2023-01-31,0.558,0.091,0.446,15.1,Sentinel-2
PR-0082,Palotina,PR,algodão,1100.3,2023-03-02,0.522,0.073,0.487,6.8,Sentinel-2
PR-0082,Palotina,PR,algodão,1100.3,2023-04-01,0.44,0.058,0.395,11.6,Sentinel-2
PR-0082,Palotina,PR,algodão,1100.3,2023-05-01,0.389,0.059,0.339,6.0,Sentinel-2
PR-0082,Palotina,PR,algodão,1100.3,2023-05-31,0.452,0.018,0.415,0.3,Sentinel-2
PR-0082,Palotina,PR,algodão,1100.3,2023-06-30,0.372,0.093,0.327,1.0,Sentinel-2
PR-0082,Palotina,PR,algodão,1100.3,2023-07-30,0.378,0.043,0.327,0.1,Sentinel-2
PR-0082,Palotina,PR,algodão,1100.3,2023-08-29,0.462,0.043,0.417,15.8,Sentinel-2
PR-0082,Palotina,PR,algodão,1100.3,2023-09-28,0.673,0.066,0.6,2.5,Sentinel-2
PR-0082,Palotina,PR,algodão,1100.3,2023-10-28,0.715,0.055,0.631,4.3,Sentinel-2
PR-0082,Palotina,PR,algodão,1100.3,2023-11-27,0.725,0.06,0.612,4.1,Sentinel-2
PR-0083,Maringá,PR,milho,1735.7,2023-01-01,0.344,0.026,0.293,6.5,Sentinel-2
PR-0083,Maringá,PR,milho,1735.7,2023-01-31,0.217,0.068,0.178,12.9,Sentinel-2
PR-0083,Maringá,PR,milho,1735.7,2023-03-02,0.42,0.037,0.386,1.2,Sentinel-2
PR-0083,Maringá,PR,milho,1735.7,2023-04-01,0.438,0.082,0.363,6.1,Sentinel-2
PR-0083,Maringá,PR,milho,1735.7,2023-05-01,0.294,0.081,0.256,0.4,Sentinel-2
PR-0083,Maringá,PR,milho,1735.7,2023-05-31,0.587,0.07,0.518,1.9,Sentinel-2
PR-0083,Maringá,PR,milho,1735.7,2023-06-30,0.344,0.098,0.326,2.4,Sentinel-2
PR-0083,Maringá,PR,milho,1735.7,2023-07-30,0.463,0.044,0.422,13.3,Sentinel-2
PR-0083,Maringá,PR,milho,1735.7,2023-08-29,0.281,0.077,0.227,7.4,Sentinel-2
PR-0083,Maringá,PR,milho,1735.7,2023-09-28,0.576,0.034,0.487,6.2,Sentinel-2
PR-0083,Maringá,PR,milho,1735.7,2023-10-28,0.527,0.058,0.448,11.9,Sentinel-2
PR-0083,Maringá,PR,milho,1735.7,2023-11-27,0.558,0.052,0.488,7.6,Sentinel-2
PR-0084,Maringá,PR,milho,2611.4,2023-01-01,0.534,0.073,0.429,0.7,Sentinel-2
PR-0084,Maringá,PR,milho,2611.4,2023-01-31,0.827,0.05,0.734,8.5,Sentinel-2
PR-0084,Maringá,PR,milho,2611.4,2023-03-02,0.64,0.034,0.523,12.1,Sentinel-2
PR-0084,Maringá,PR,milho,2611.4,2023-04-01,0.833,0.091,0.712,5.9,Sentinel-2
PR-0084,Maringá,PR,milho,2611.4,2023-05-01,0.531,0.064,0.468,2.1,Sentinel-2
PR-0084,Maringá,PR,milho,2611.4,2023-05-31,0.551,0.06,0.512,11.1,Sentinel-2
PR-0084,Maringá,PR,milho,2611.4,2023-06-30,0.63,0.08,0.587,5.1,Sentinel-2
PR-0084,Maringá,PR,milho,2611.4,2023-07-30,0.759,0.092,0.672,5.9,Sentinel-2
PR-0084,Maringá,PR,milho,2611.4,2023-08-29,0.656,0.06,0.565,21.5,Sentinel-2
PR-0084,Maringá,PR,milho,2611.4,2023-09-28,0.646,0.049,0.571,10.7,Sentinel-2
PR-0084,Maringá,PR,milho,2611.4,2023-10-28,0.622,0.064,0.529,0.3,Sentinel-2
PR-0084,Maringá,PR,milho,2611.4,2023-11-27,0.668,0.032,0.616,16.0,Sentinel-2
PR-0085,Maringá,PR,algodão,2807.8,2023-01-01,0.05,0.078,0.039,7.3,Sentinel-2
PR-0085,Maringá,PR,algodão,2807.8,2023-01-31,0.273,0.041,0.217,6.6,Sentinel-2
PR-0085,Maringá,PR,algodão,2807.8,2023-03-02,0.166,0.056,0.138,6.2,Sentinel-2
PR-0085,Maringá,PR,algodão,2807.8,2023-04-01,0.462,0.067,0.381,3.6,Sentinel-2
PR-0085,Maringá,PR,algodão,2807.8,2023-05-01,0.263,0.077,0.266,15.1,Sentinel-2
PR-0085,Maringá,PR,algodão,2807.8,2023-05-31,0.27,0.047,0.254,0.1,Sentinel-2
PR-0085,Maringá,PR,algodão,2807.8,2023-06-30,0.548,0.037,0.474,4.5,Sentinel-2
PR-0085,Maringá,PR,algodão,2807.8,2023-07-30,0.273,0.056,0.251,0.1,Sentinel-2
PR-0085,Maringá,PR,algodão,2807.8,2023-08-29,0.176,0.075,0.135,1.4,Sentinel-2
PR-0085,Maringá,PR,algodão,2807.8,2023-09-28,0.302,0.058,0.243,3.8,Sentinel-2
PR-0085,Maringá,PR,algodão,2807.8,2023-10-28,0.339,0.081,0.297,19.3,Sentinel-2
PR-0085,Maringá,PR,algodão,2807.8,2023-11-27,0.571,0.071,0.468,2.7,Sentinel-2
PR-0086,Ponta Grossa,PR,trigo,1268.1,2023-01-01,0.687,0.075,0.58,2.5,Sentinel-2
PR-0086,Ponta Grossa,PR,trigo,1268.1,2023-01-31,0.534,0.051,0.456,0.2,Sentinel-2
PR-0086,Ponta Grossa,PR,trigo,1268.1,2023-03-02,0.78,0.068,0.682,2.5,Sentinel-2
PR-0086,Ponta Grossa,PR,trigo,1268.1,2023-04-01,0.697,0.053,0.575,2.1,Sentinel-2
PR-0086,Ponta Grossa,PR,trigo,1268.1,2023-05-01,0.645,0.079,0.552,12.9,Sentinel-2
PR-0086,Ponta Grossa,PR,trigo,1268.1,2023-05-31,0.65,0.082,0.565,12.5,Sentinel-2
PR-0086,Ponta Grossa,PR,trigo,1268.1,2023-06-30,0.468,0.094,0.413,12.0,Sentinel-2
PR-0086,Ponta Grossa,PR,trigo,1268.1,2023-07-30,0.559,0.08,0.496,1.7,Sentinel-2
PR-0086,Ponta Grossa,PR,trigo,1268.1,2023-08-29,0.68,0.029,0.597,11.7,Sentinel-2
PR-0086,Ponta Grossa,PR,trigo,1268.1,2023-09-28,0.601,0.06,0.557,4.7,Sentinel-2
PR-0086,Ponta Grossa,PR,trigo,1268.1,2023-10-28,0.648,0.055,0.53,5.9,Sentinel-2
PR-0086,Ponta Grossa,PR,trigo,1268.1,2023-11-27,0.696,0.082,0.603,9.2,Sentinel-2
PR-0087,Umuarama,PR,trigo,517.9,2023-01-01,0.645,0.035,0.578,2.8,Sentinel-2
PR-0087,Umuarama,PR,trigo,517.9,2023-01-31,0.737,0.056,0.647,8.8,Sentinel-2
PR-0087,Umuarama,PR,trigo,517.9,2023-03-02,0.73,0.058,0.632,12.7,Sentinel-2
PR-0087,Umuarama,PR,trigo,517.9,2023-04-01,0.658,0.043,0.562,2.2,Sentinel-2
PR-0087,Umuarama,PR,trigo,517.9,2023-05-01,0.712,0.055,0.609,1.3,Sentinel-2
PR-0087,Umuarama,PR,trigo,517.9,2023-05-31,0.414,0.062,0.345,5.5,Sentinel-2
PR-0087,Umuarama,PR,trigo,517.9,2023-06-30,0.531,0.043,0.495,0.5,Sentinel-2
PR-0087,Umuarama,PR,trigo,517.9,2023-07-30,0.535,0.053,0.474,6.1,Sentinel-2
PR-0087,Umuarama,PR,trigo,517.9,2023-08-29,0.669,0.074,0.572,8.3,Sentinel-2
PR-0087,Umuarama,PR,trigo,517.9,2023-09-28,0.778,0.036,0.712,10.6,Sentinel-2
PR-0087,Umuarama,PR,trigo,517.9,2023-10-28,0.756,0.063,0.655,0.3,Sentinel-2
PR-0087,Umuarama,PR,trigo,517.9,2023-11-27,0.568,0.053,0.469,6.3,Sentinel-2
PR-0088,Maringá,PR,milho,1721.8,2023-01-01,0.318,0.087,0.271,19.7,Sentinel-2
PR-0088,Maringá,PR,milho,1721.8,2023-01-31,0.654,0.053,0.566,1.3,Sentinel-2
PR-0088,Maringá,PR,milho,1721.8,2023-03-02,0.403,0.075,0.35,8.1,Sentinel-2
PR-0088,Maringá,PR,milho,1721.8,2023-04-01,0.433,0.051,0.386,0.2,Sentinel-2
PR-0088,Maringá,PR,milho,1721.8,2023-05-01,0.479,0.033,0.419,8.6,Sentinel-2
PR-0088,Maringá,PR,milho,1721.8,2023-05-31,0.541,0.041,0.466,5.9,Sentinel-2
PR-0088,Maringá,PR,milho,1721.8,2023-06-30,0.198,0.06,0.159,8.2,Sentinel-2
PR-0088,Maringá,PR,milho,1721.8,2023-07-30,0.281,0.079,0.26,0.6,Sentinel-2
PR-0088,Maringá,PR,milho,1721.8,2023-08-29,0.382,0.051,0.342,5.3,Sentinel-2
PR-0088,Maringá,PR,milho,1721.8,2023-09-28,0.372,0.081,0.339,14.5,Sentinel-2
PR-0088,Maringá,PR,milho,1721.8,2023-10-28,0.35,0.04,0.3,3.7,Sentinel-2
PR-0088,Maringá,PR,milho,1721.8,2023-11-27,0.342,0.054,0.293,21.3,Sentinel-2
PR-0089,Palotina,PR,cana-de-açúcar,2788.8,2023-01-01,0.624,0.066,0.522,17.7,Sentinel-2
PR-0089,Palotina,PR,cana-de-açúcar,2788.8,2023-01-31,0.864,0.076,0.72,0.5,Sentinel-2
PR-0089,Palotina,PR,cana-de-açúcar,2788.8,2023-03-02,0.668,0.044,0.577,0.6,Sentinel-2
PR-0089,Palotina,PR,cana-de-açúcar,2788.8,2023-04-01,0.58,0.065,0.528,0.9,Sentinel-2
PR-0089,Palotina,PR,cana-de-açúcar,2788.8,2023-05-01,0.681,0.08,0.602,6.8,Sentinel-2
PR-0089,Palotina,PR,cana-de-açúcar,2788.8,2023-05-31,0.793,0.084,0.682,6.5,Sentinel-2
PR-0089,Palotina,PR,cana-de-açúcar,2788.8,2023-06-30,0.666,0.026,0.553,9.7,Sentinel-2
PR-0089,Palotina,PR,cana-de-açúcar,2788.8,2023-07-30,0.608,0.052,0.533,12.6,Sentinel-2
PR-0089,Palotina,PR,cana-de-açúcar,2788.8,2023-08-29,0.569,0.053,0.481,7.3,Sentinel-2
PR-0089,Palotina,PR,cana-de-açúcar,2788.8,2023-09-28,0.657,0.099,0.554,6.4,Sentinel-2
PR-0089,Palotina,PR,cana-de-açúcar,2788.8,2023-10-28,0.924,0.059,0.779,14.0,Sentinel-2
PR-0089,Palotina,PR,cana-de-açúcar,2788.8,2023-11-27,0.817,0.053,0.724,6.3,Sentinel-2
PR-0090,Londrina,PR,algodão,2782.1,2023-01-01,0.509,0.077,0.443,0.3,Sentinel-2
PR-0090,Londrina,PR,algodão,2782.1,2023-01-31,0.599,0.059,0.525,1.2,Sentinel-2
PR-0090,Londrina,PR,algodão,2782.1,2023-03-02,0.612,0.059,0.546,3.0,Sentinel-2
PR-0090,Londrina,PR,algodão,2782.1,2023-04-01,0.591,0.066,0.467,13.8,Sentinel-2
PR-0090,Londrina,PR,algodão,2782.1,2023-05-01,0.656,0.048,0.547,0.8,Sentinel-2
PR-0090,Londrina,PR,algodão,2782.1,2023-05-31,0.447,0.049,0.392,2.5,Sentinel-2
PR-0090,Londrina,PR,algodão,2782.1,2023-06-30,0.596,0.05,0.518,6.8,Sentinel-2
PR-0090,Londrina,PR,algodão,2782.1,2023-07-30,0.63,0.047,0.542,0.6,Sentinel-2
PR-0090,Londrina,PR,algodão,2782.1,2023-08-29,0.453,0.08,0.351,9.7,Sentinel-2
PR-0090,Londrina,PR,algodão,2782.1,2023-09-28,0.62,0.064,0.532,8.2,Sentinel-2
PR-0090,Londrina,PR,algodão,2782.1,2023-10-28,0.83,0.068,0.696,20.4,Sentinel-2
PR-0090,Londrina,PR,algodão,2782.1,2023-11-27,0.753,0.039,0.691,4.6,Sentinel-2
PR-0091,Toledo,PR,milho,2255.7,2023-01-01,0.583,0.048,0.503,5.9,Sentinel-2
PR-0091,Toledo,PR,milho,2255.7,2023-01-31,0.4,0.049,0.372,3.2,Sentinel-2
PR-0091,Toledo,PR,milho,2255.7,2023-03-02,0.408,0.049,0.323,28.3,Sentinel-2
PR-0091,Toledo,PR,milho,2255.7,2023-04-01,0.063,0.06,0.029,0.8,Sentinel-2
PR-0091,Toledo,PR,milho,2255.7,2023-05-01,0.158,0.075,0.148,5.2,Sentinel-2
PR-0091,Toledo,PR,milho,2255.7,2023-05-31,0.437,0.059,0.355,2.4,Sentinel-2
PR-0091,Toledo,PR,milho,2255.7,2023-06-30,0.247,0.073,0.204,5.2,Sentinel-2
PR-0091,Toledo,PR,milho,2255.7,2023-07-30,0.157,0.066,0.156,6.8,Sentinel-2
PR-0091,Toledo,PR,milho,2255.7,2023-08-29,0.05,0.034,0.029,2.5,Sentinel-2
PR-0091,Toledo,PR,milho,2255.7,2023-09-28,0.416,0.032,0.375,6.9,Sentinel-2
PR-0091,Toledo,PR,milho,2255.7,2023-10-28,0.524,0.073,0.447,3.4,Sentinel-2
PR-0091,Toledo,PR,milho,2255.7,2023-11-27,0.488,0.041,0.397,1.5,Sentinel-2
PR-0092,Campo Mourão,PR,algodão,2473.7,2023-01-01,0.35,0.045,0.317,9.3,Sentinel-2
